timestamp_utc,event_type,job_id,stage,env_id,regime,method,seed,run_label,git_commit,config_hash,run_dir,final_eval_mean,final_eval_std,best_eval_mean,best_eval_step,runtime,horizon_path,bucket_path,outcome,notes
2026-05-08T19:10:05+00:00,completed,1968,multienv_clean_dense_rhs,fish-swim,clean,dense_rhs_sparse_hifi,15,fish_swim_clean_dense_rhs_sparse_hifi_300k_vec8_s15,655887987682e5dab55db6b9a021e4f7c3ae6403,4db38f37c3640bd5,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/fish-swim_dense_rhs_clean_fish_swim_clean_dense_rhs_sparse_hifi_300k_vec8_s15,596.9766845703125,232.79652404785156,708.2169189453125,250000,01:03:36,3->3->3->3->3,4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4,completed,Completed; no automatic classifier for this method.
2026-05-08T19:10:25+00:00,launch,1971,multienv_clean_dense_rhs,cartpole-swingup,clean,dense_rhs_sparse_hifi,15,cartpole_swingup_clean_dense_rhs_sparse_hifi_300k_vec8_s15,f95d711970090c39b44ccbea647769e08648a4c1,23206ffa6d271d12,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/cartpole-swingup_dense_rhs_clean_cartpole_swingup_clean_dense_rhs_sparse_hifi_300k_vec8_s15,,,,,,,,launched,Table-driven selected Sparse-HiFi Dense-RHS winner on clean MJX training/eval.
2026-05-08T19:18:07+00:00,completed,1969,multienv_clean_dense_rhs,finger-turn_hard,clean,dense_rhs_sparse_hifi,15,finger_turn_hard_clean_dense_rhs_sparse_hifi_300k_vec8_s15,655887987682e5dab55db6b9a021e4f7c3ae6403,48ce664fcc9c3ddc,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/finger-turn_hard_dense_rhs_clean_finger_turn_hard_clean_dense_rhs_sparse_hifi_300k_vec8_s15,927.25,102.99022674560547,963.8499755859375,200000,01:11:50,3->3->4->4->5,4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->8->8->8->8,completed,Completed; no automatic classifier for this method.
2026-05-08T19:18:28+00:00,launch,1972,multienv_clean_dense_rhs,acrobot-swingup,clean,dense_rhs_sparse_hifi,15,acrobot_swingup_clean_dense_rhs_sparse_hifi_300k_vec8_s15,14904f72a41685c4fe24d94959a6f3764ced60a5,16c4807c8942c224,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/acrobot-swingup_dense_rhs_clean_acrobot_swingup_clean_dense_rhs_sparse_hifi_300k_vec8_s15,,,,,,,,launched,Table-driven selected Sparse-HiFi Dense-RHS winner on clean MJX training/eval.
2026-05-08T19:32:30+00:00,completed,1970,multienv_clean_dense_rhs,cheetah-run,clean,dense_rhs_sparse_hifi,15,cheetah_run_clean_dense_rhs_sparse_hifi_300k_vec8_s15,c178e54de98d62da00f57632ab04a523771d1365,52b94d26bfb12050,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/cheetah-run_dense_rhs_clean_cheetah_run_clean_dense_rhs_sparse_hifi_300k_vec8_s15,933.12890625,37.509788513183594,933.12890625,300000,01:19:14,4->5->6->6->6,4->4->4->4->4->4->4->4->4->4->4->4->4->8->8->8->8->8->8->8->8->8->8->8->8->8->8->8->8->8->8->8->8->8->8,completed,Completed; no automatic classifier for this method.
2026-05-08T19:32:50+00:00,launch,1973,multienv_clean_dense_rhs,walker-run,clean,dense_rhs_sparse_hifi,15,walker_run_clean_dense_rhs_sparse_hifi_300k_vec8_s15,1880a6a95486dd9005a420ac24c44946602723ef,22172d8f0912831a,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/walker-run_dense_rhs_clean_walker_run_clean_dense_rhs_sparse_hifi_300k_vec8_s15,,,,,,,,launched,Table-driven selected Sparse-HiFi Dense-RHS winner on clean MJX training/eval.
2026-05-08T20:18:50+00:00,completed,1972,multienv_clean_dense_rhs,acrobot-swingup,clean,dense_rhs_sparse_hifi,15,acrobot_swingup_clean_dense_rhs_sparse_hifi_300k_vec8_s15,14904f72a41685c4fe24d94959a6f3764ced60a5,16c4807c8942c224,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/acrobot-swingup_dense_rhs_clean_acrobot_swingup_clean_dense_rhs_sparse_hifi_300k_vec8_s15,362.320556640625,108.22805786132812,575.4118041992188,200000,00:59:31,3->3->3->3->3,4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4,completed,Completed; no automatic classifier for this method.
2026-05-08T20:19:10+00:00,launch,1974,multienv_clean_dense_rhs,hopper-hop,clean,dense_rhs_sparse_hifi,15,hopper_hop_clean_dense_rhs_sparse_hifi_300k_vec8_s15,ae8b69bc7a1429b7840193c7c537ed4851a4afc2,18f9807ca278d3c9,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/hopper-hop_dense_rhs_clean_hopper_hop_clean_dense_rhs_sparse_hifi_300k_vec8_s15,,,,,,,,launched,Table-driven selected Sparse-HiFi Dense-RHS winner on clean MJX training/eval.
2026-05-08T20:21:27+00:00,completed,1971,multienv_clean_dense_rhs,cartpole-swingup,clean,dense_rhs_sparse_hifi,15,cartpole_swingup_clean_dense_rhs_sparse_hifi_300k_vec8_s15,f95d711970090c39b44ccbea647769e08648a4c1,23206ffa6d271d12,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/cartpole-swingup_dense_rhs_clean_cartpole_swingup_clean_dense_rhs_sparse_hifi_300k_vec8_s15,882.39404296875,0.22589746117591858,882.39404296875,300000,01:10:34,4->4->5->4->3,4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->8->8->8->8->8->8->4->4->4->4->4->4->4->4->4->4,completed,Completed; no automatic classifier for this method.
2026-05-09T08:50:01+00:00,completed,1973,multienv_clean_dense_rhs,walker-run,clean,dense_rhs_sparse_hifi,15,walker_run_clean_dense_rhs_sparse_hifi_300k_vec8_s15,1880a6a95486dd9005a420ac24c44946602723ef,22172d8f0912831a,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/walker-run_dense_rhs_clean_walker_run_clean_dense_rhs_sparse_hifi_300k_vec8_s15,835.9410400390625,9.586824417114258,835.9410400390625,300000,01:38:25,4->3->3->4->4,4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4,completed,Completed; no automatic classifier for this method.
2026-05-09T08:50:03+00:00,completed,1974,multienv_clean_dense_rhs,hopper-hop,clean,dense_rhs_sparse_hifi,15,hopper_hop_clean_dense_rhs_sparse_hifi_300k_vec8_s15,ae8b69bc7a1429b7840193c7c537ed4851a4afc2,18f9807ca278d3c9,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/hopper-hop_dense_rhs_clean_hopper_hop_clean_dense_rhs_sparse_hifi_300k_vec8_s15,350.6131896972656,12.311149597167969,351.2184143066406,250000,01:16:29,2->2->3->2->3,4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4,completed,Completed; no automatic classifier for this method.
2026-05-09T08:50:31+00:00,launch,1975,multienv_chaos_no_rhs,fish-swim,chaos,no_rhs,15,fish_swim_chaos_no_rhs_300k_vec8_s15,27c65cd52dd8f1fcc54114a5330b71cbbcf3951f,b94ba1e78e326459,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/fish-swim_chaos_no_rhs_fish_swim_chaos_no_rhs_300k_vec8_s15,,,,,,,,launched,Table-driven no-RHS chaos MJX training with clean evaluation.
2026-05-09T08:50:33+00:00,launch,1976,multienv_chaos_no_rhs,finger-turn_hard,chaos,no_rhs,15,finger_turn_hard_chaos_no_rhs_300k_vec8_s15,27c65cd52dd8f1fcc54114a5330b71cbbcf3951f,944a13a79dd00125,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/finger-turn_hard_chaos_no_rhs_finger_turn_hard_chaos_no_rhs_300k_vec8_s15,,,,,,,,launched,Table-driven no-RHS chaos MJX training with clean evaluation.
2026-05-09T08:50:34+00:00,launch,1977,multienv_chaos_no_rhs,cheetah-run,chaos,no_rhs,15,cheetah_run_chaos_no_rhs_300k_vec8_s15,27c65cd52dd8f1fcc54114a5330b71cbbcf3951f,1902ba4a50aa0545,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/cheetah-run_chaos_no_rhs_cheetah_run_chaos_no_rhs_300k_vec8_s15,,,,,,,,launched,Table-driven no-RHS chaos MJX training with clean evaluation.
2026-05-09T10:03:15+00:00,completed,1975,multienv_chaos_no_rhs,fish-swim,chaos,no_rhs,15,fish_swim_chaos_no_rhs_300k_vec8_s15,27c65cd52dd8f1fcc54114a5330b71cbbcf3951f,b94ba1e78e326459,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/fish-swim_chaos_no_rhs_fish_swim_chaos_no_rhs_300k_vec8_s15,73.97637939453125,35.65225601196289,82.80696105957031,50000,01:10:46,,3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3,completed,Completed; no automatic classifier for this method.
2026-05-09T10:03:38+00:00,launch,1978,multienv_chaos_no_rhs,cartpole-swingup,chaos,no_rhs,15,cartpole_swingup_chaos_no_rhs_300k_vec8_s15,13ec6cb4e321cc0fa8f438f88044964230029246,ec7975d179504a3d,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/cartpole-swingup_chaos_no_rhs_cartpole_swingup_chaos_no_rhs_300k_vec8_s15,,,,,,,,launched,Table-driven no-RHS chaos MJX training with clean evaluation.
2026-05-09T10:04:31+00:00,completed,1976,multienv_chaos_no_rhs,finger-turn_hard,chaos,no_rhs,15,finger_turn_hard_chaos_no_rhs_300k_vec8_s15,27c65cd52dd8f1fcc54114a5330b71cbbcf3951f,944a13a79dd00125,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/finger-turn_hard_chaos_no_rhs_finger_turn_hard_chaos_no_rhs_300k_vec8_s15,713.4000244140625,403.3861083984375,713.4000244140625,300000,01:13:09,,3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3,completed,Completed; no automatic classifier for this method.
2026-05-09T10:04:33+00:00,completed,1977,multienv_chaos_no_rhs,cheetah-run,chaos,no_rhs,15,cheetah_run_chaos_no_rhs_300k_vec8_s15,27c65cd52dd8f1fcc54114a5330b71cbbcf3951f,1902ba4a50aa0545,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/cheetah-run_chaos_no_rhs_cheetah_run_chaos_no_rhs_300k_vec8_s15,457.7344665527344,76.45452117919922,457.7344665527344,300000,01:13:47,,3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3,completed,Completed; no automatic classifier for this method.
2026-05-09T10:04:58+00:00,launch,1979,multienv_chaos_no_rhs,acrobot-swingup,chaos,no_rhs,15,acrobot_swingup_chaos_no_rhs_300k_vec8_s15,134d998df94df2f25b5b176ce27fd8800c12c803,2473012a3f7ba89f,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/acrobot-swingup_chaos_no_rhs_acrobot_swingup_chaos_no_rhs_300k_vec8_s15,,,,,,,,launched,Table-driven no-RHS chaos MJX training with clean evaluation.
2026-05-09T10:04:59+00:00,launch,1980,multienv_chaos_no_rhs,walker-run,chaos,no_rhs,15,walker_run_chaos_no_rhs_300k_vec8_s15,134d998df94df2f25b5b176ce27fd8800c12c803,cdeca5ecfa90ccff,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/walker-run_chaos_no_rhs_walker_run_chaos_no_rhs_300k_vec8_s15,,,,,,,,launched,Table-driven no-RHS chaos MJX training with clean evaluation.
2026-05-09T11:14:08+00:00,completed,1978,multienv_chaos_no_rhs,cartpole-swingup,chaos,no_rhs,15,cartpole_swingup_chaos_no_rhs_300k_vec8_s15,13ec6cb4e321cc0fa8f438f88044964230029246,ec7975d179504a3d,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/cartpole-swingup_chaos_no_rhs_cartpole_swingup_chaos_no_rhs_300k_vec8_s15,855.3677978515625,2.8434972763061523,855.3677978515625,300000,01:10:06,,3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3,completed,Completed; no automatic classifier for this method.
2026-05-09T11:14:09+00:00,completed,1979,multienv_chaos_no_rhs,acrobot-swingup,chaos,no_rhs,15,acrobot_swingup_chaos_no_rhs_300k_vec8_s15,134d998df94df2f25b5b176ce27fd8800c12c803,2473012a3f7ba89f,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/acrobot-swingup_chaos_no_rhs_acrobot_swingup_chaos_no_rhs_300k_vec8_s15,292.6933288574219,96.26347351074219,329.11444091796875,250000,01:08:01,,3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3,completed,Completed; no automatic classifier for this method.
2026-05-09T11:14:33+00:00,launch,1981,multienv_chaos_no_rhs,hopper-hop,chaos,no_rhs,15,hopper_hop_chaos_no_rhs_300k_vec8_s15,246399970cc3a3a47e7ec468b8dfa21e3cdd1832,52005ecc7776c8e8,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/hopper-hop_chaos_no_rhs_hopper_hop_chaos_no_rhs_300k_vec8_s15,,,,,,,,launched,Table-driven no-RHS chaos MJX training with clean evaluation.
2026-05-09T17:51:44+00:00,completed,1980,multienv_chaos_no_rhs,walker-run,chaos,no_rhs,15,walker_run_chaos_no_rhs_300k_vec8_s15,134d998df94df2f25b5b176ce27fd8800c12c803,cdeca5ecfa90ccff,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/walker-run_chaos_no_rhs_walker_run_chaos_no_rhs_300k_vec8_s15,591.030029296875,30.23134994506836,591.030029296875,300000,01:43:12,,3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3,completed,Completed; no automatic classifier for this method.
2026-05-09T17:51:48+00:00,completed,1981,multienv_chaos_no_rhs,hopper-hop,chaos,no_rhs,15,hopper_hop_chaos_no_rhs_300k_vec8_s15,246399970cc3a3a47e7ec468b8dfa21e3cdd1832,52005ecc7776c8e8,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/hopper-hop_chaos_no_rhs_hopper_hop_chaos_no_rhs_300k_vec8_s15,198.45770263671875,7.539370059967041,198.45770263671875,300000,01:19:11,,3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3->3,completed,Completed; no automatic classifier for this method.
2026-05-09T17:52:20+00:00,launch,1982,multienv_chaos_dense_rhs,fish-swim,chaos,dense_rhs_sparse_hifi,15,fish_swim_chaos_dense_rhs_sparse_hifi_300k_vec8_s15,c63eb16385c77bb756f39ea99d6f3f5f47ac3d32,28708f349eeda51a,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/fish-swim_dense_rhs_chaos_fish_swim_chaos_dense_rhs_sparse_hifi_300k_vec8_s15,,,,,,,,launched,Table-driven selected Sparse-HiFi Dense-RHS winner under chaos MJX training with clean evaluation.
2026-05-09T17:52:23+00:00,launch,1983,multienv_chaos_dense_rhs,finger-turn_hard,chaos,dense_rhs_sparse_hifi,15,finger_turn_hard_chaos_dense_rhs_sparse_hifi_300k_vec8_s15,c63eb16385c77bb756f39ea99d6f3f5f47ac3d32,3e0ffcf1fa5afe33,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/finger-turn_hard_dense_rhs_chaos_finger_turn_hard_chaos_dense_rhs_sparse_hifi_300k_vec8_s15,,,,,,,,launched,Table-driven selected Sparse-HiFi Dense-RHS winner under chaos MJX training with clean evaluation.
2026-05-09T17:52:27+00:00,launch,1984,multienv_chaos_dense_rhs,cheetah-run,chaos,dense_rhs_sparse_hifi,15,cheetah_run_chaos_dense_rhs_sparse_hifi_300k_vec8_s15,c63eb16385c77bb756f39ea99d6f3f5f47ac3d32,f482c2bca4ebc567,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/cheetah-run_dense_rhs_chaos_cheetah_run_chaos_dense_rhs_sparse_hifi_300k_vec8_s15,,,,,,,,launched,Table-driven selected Sparse-HiFi Dense-RHS winner under chaos MJX training with clean evaluation.
2026-05-09T19:11:57+00:00,completed,1982,multienv_chaos_dense_rhs,fish-swim,chaos,dense_rhs_sparse_hifi,15,fish_swim_chaos_dense_rhs_sparse_hifi_300k_vec8_s15,c63eb16385c77bb756f39ea99d6f3f5f47ac3d32,28708f349eeda51a,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/fish-swim_dense_rhs_chaos_fish_swim_chaos_dense_rhs_sparse_hifi_300k_vec8_s15,76.80537414550781,35.97894287109375,90.21401977539062,50000,01:19:01,3->3->3->3->3,4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4,completed,Completed; no automatic classifier for this method.
2026-05-09T19:12:22+00:00,launch,1985,multienv_chaos_dense_rhs,cartpole-swingup,chaos,dense_rhs_sparse_hifi,15,cartpole_swingup_chaos_dense_rhs_sparse_hifi_300k_vec8_s15,c5db8c334524b4cb5b59550de923415e7219e8fe,973419e007abc4b2,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/cartpole-swingup_dense_rhs_chaos_cartpole_swingup_chaos_dense_rhs_sparse_hifi_300k_vec8_s15,,,,,,,,launched,Table-driven selected Sparse-HiFi Dense-RHS winner under chaos MJX training with clean evaluation.
2026-05-09T19:18:54+00:00,completed,1983,multienv_chaos_dense_rhs,finger-turn_hard,chaos,dense_rhs_sparse_hifi,15,finger_turn_hard_chaos_dense_rhs_sparse_hifi_300k_vec8_s15,c63eb16385c77bb756f39ea99d6f3f5f47ac3d32,3e0ffcf1fa5afe33,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/finger-turn_hard_dense_rhs_chaos_finger_turn_hard_chaos_dense_rhs_sparse_hifi_300k_vec8_s15,688.5999755859375,405.9638671875,688.5999755859375,300000,01:24:19,3->3->3->3->3,4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4,completed,Completed; no automatic classifier for this method.
2026-05-09T19:19:16+00:00,launch,1986,multienv_chaos_dense_rhs,acrobot-swingup,chaos,dense_rhs_sparse_hifi,15,acrobot_swingup_chaos_dense_rhs_sparse_hifi_300k_vec8_s15,1a3f36d089249754f38cf002a9ca9b520e2a10ce,82df1e9870e3b840,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/acrobot-swingup_dense_rhs_chaos_acrobot_swingup_chaos_dense_rhs_sparse_hifi_300k_vec8_s15,,,,,,,,launched,Table-driven selected Sparse-HiFi Dense-RHS winner under chaos MJX training with clean evaluation.
2026-05-09T19:24:53+00:00,completed,1984,multienv_chaos_dense_rhs,cheetah-run,chaos,dense_rhs_sparse_hifi,15,cheetah_run_chaos_dense_rhs_sparse_hifi_300k_vec8_s15,c63eb16385c77bb756f39ea99d6f3f5f47ac3d32,f482c2bca4ebc567,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/cheetah-run_dense_rhs_chaos_cheetah_run_chaos_dense_rhs_sparse_hifi_300k_vec8_s15,491.46044921875,76.12613677978516,491.46044921875,300000,01:31:02,3->4->3->4->5,4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->8->8->8->8,completed,Completed; no automatic classifier for this method.
2026-05-09T19:25:15+00:00,launch,1987,multienv_chaos_dense_rhs,walker-run,chaos,dense_rhs_sparse_hifi,15,walker_run_chaos_dense_rhs_sparse_hifi_300k_vec8_s15,337eb9607582f7170bdc15a5f9e1183848f62234,0bc382424d777c7f,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/walker-run_dense_rhs_chaos_walker_run_chaos_dense_rhs_sparse_hifi_300k_vec8_s15,,,,,,,,launched,Table-driven selected Sparse-HiFi Dense-RHS winner under chaos MJX training with clean evaluation.
2026-05-09T20:33:45+00:00,completed,1985,multienv_chaos_dense_rhs,cartpole-swingup,chaos,dense_rhs_sparse_hifi,15,cartpole_swingup_chaos_dense_rhs_sparse_hifi_300k_vec8_s15,c5db8c334524b4cb5b59550de923415e7219e8fe,973419e007abc4b2,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/cartpole-swingup_dense_rhs_chaos_cartpole_swingup_chaos_dense_rhs_sparse_hifi_300k_vec8_s15,876.3756103515625,1.726609706878662,876.3756103515625,300000,01:19:03,3->3->3->2->3,4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4,completed,Completed; no automatic classifier for this method.
2026-05-09T20:34:08+00:00,launch,1988,multienv_chaos_dense_rhs,hopper-hop,chaos,dense_rhs_sparse_hifi,15,hopper_hop_chaos_dense_rhs_sparse_hifi_300k_vec8_s15,ffa6c4e17beca1350b8857908d31ff3f075c4fe0,ea3ef54b5e32fe70,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/hopper-hop_dense_rhs_chaos_hopper_hop_chaos_dense_rhs_sparse_hifi_300k_vec8_s15,,,,,,,,launched,Table-driven selected Sparse-HiFi Dense-RHS winner under chaos MJX training with clean evaluation.
2026-05-09T20:36:00+00:00,completed,1986,multienv_chaos_dense_rhs,acrobot-swingup,chaos,dense_rhs_sparse_hifi,15,acrobot_swingup_chaos_dense_rhs_sparse_hifi_300k_vec8_s15,1a3f36d089249754f38cf002a9ca9b520e2a10ce,82df1e9870e3b840,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/acrobot-swingup_dense_rhs_chaos_acrobot_swingup_chaos_dense_rhs_sparse_hifi_300k_vec8_s15,353.9346923828125,109.49887084960938,379.4981994628906,250000,01:16:17,4->4->4->4->4,4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4,completed,Completed; no automatic classifier for this method.
2026-05-09T21:21:07+00:00,completed,1987,multienv_chaos_dense_rhs,walker-run,chaos,dense_rhs_sparse_hifi,15,walker_run_chaos_dense_rhs_sparse_hifi_300k_vec8_s15,337eb9607582f7170bdc15a5f9e1183848f62234,0bc382424d777c7f,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/walker-run_dense_rhs_chaos_walker_run_chaos_dense_rhs_sparse_hifi_300k_vec8_s15,579.1027221679688,34.14745330810547,627.7696533203125,250000,01:54:57,3->3->3->4->4,4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4,completed,Completed; no automatic classifier for this method.
2026-05-09T22:06:08+00:00,completed,1988,multienv_chaos_dense_rhs,hopper-hop,chaos,dense_rhs_sparse_hifi,15,hopper_hop_chaos_dense_rhs_sparse_hifi_300k_vec8_s15,ffa6c4e17beca1350b8857908d31ff3f075c4fe0,ea3ef54b5e32fe70,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/hopper-hop_dense_rhs_chaos_hopper_hop_chaos_dense_rhs_sparse_hifi_300k_vec8_s15,173.11436462402344,9.265361785888672,173.11436462402344,300000,01:31:31,2->2->2->3->3,4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4->4,completed,Completed; no automatic classifier for this method.
